id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,,,,,,,
2286213,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74276,74276,urn:catalog:CAS:DS:95623,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Parish, W. F.",,s.n.,1891-00-00,,1891,0,0,,,1891,,,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Los Angeles ,,Wayside - Long Beach.,,0,,33.76694,-118.18833,,,,"33.76694∞ N, 118.18833∞ W",,Biogeomancer,Biogeomancer,(copied from UC2154),(copied from UC2154),,,,,,,,en,,5/13/11 16:50,urn:catalog:CAS:BOT-BC:74276,1,795ff28a-bca5-4dec-8588-ec615bb2efae,https://cch2.org/portal/collections/individual/index.php?occid=2286213,,,,,,,
2448284,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74317,74317,urn:catalog:CAS:DS:95605,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Parish, S. B.",,2642,1893-04-05,,1893,4,5,95,,5 Apr 1893.,,Grain fields.,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,San Bernardino ,,Rialto.,,0,,34.1064,-117.37032,,,,,,,,,,,,,,,,,en,,5/16/11 14:01,urn:catalog:CAS:BOT-BC:74317,1,db4a7498-1f7d-4925-8d1d-8f4516180711,https://cch2.org/portal/collections/individual/index.php?occid=2448284,,,,,,,
468999,SD,,,PreservedSpecimen,5EDCDFD0-6F3C-4F1B-8097-55272A22B94B,SD00062711,SD52157,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,R. D. Alderson,,633a,1893-04-01,,1893,4,1,91,,04/01/1893,,,,,,,,,,,,,,,FFL,,0,,,,,,,,,,,United States,California,San Diego,,Witch Creek,,0,,33.08272,-116.71691,WGS84,,3620,,mak,,TOPO! v3.4.2,,,,,,,,unknownft.,,,,9/4/24 12:55,SD52157,43,1189ab74-4bb1-4b57-8a7f-38d64cadcf9c,https://cch2.org/portal/collections/individual/index.php?occid=468999,,,,,,,
5009796,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/3f7bb48a5-0f1b-4886-bac0-a9ac28195ac1,US 238201,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,H. Henshaw,,234,1893-04-05,,1893,4,5,95,95,1893-4-5,,,,,,,,,,,,,,,,,,,,1,,,,North America,,,,United States,California,San Diego,,San Ysabel,,0,,33.1456,-116.7097,,,,,,,,,,,,,,,,,,,4/12/23 0:18,http://n2t.net/ark:/65665/3f7bb48a5-0f1b-4886-bac0-a9ac28195ac1,91,01041209-ef04-4bc4-a2dc-36ed2f43fac9,https://cch2.org/portal/collections/individual/index.php?occid=5009796,,,,,,,
3366602,UCJEPS,VASC,,PreservedSpecimen,3be07165-45aa-404a-b4ba-e04b212c4394,UC10776,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Fr. Denicke,,,1893-04-01,,1893,4,1,91,120,Apr 1893,"Date as ""Arpil 1893",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,San Francisco,,at San Francisco San Francisco,,0,,37.7514,-122.4413,WGS84,,8000,,San Jose S.U. A,,GoogleMaps via BerkeleyMapper,,georef from 2006-2015 archive backup file; Thu Nov 1 21:45:14 2012; (copied from RSA101836),,,,,,,,,preprocessed,5/30/12 21:39,UC10776,46,40697225-cc30-4f63-8e1d-8faedc6044b1,https://cch2.org/portal/collections/individual/index.php?occid=3366602,,,,,,,
3330781,UCJEPS,VASC,,PreservedSpecimen,9ab2930d-3e88-4ca5-9b56-4636a9f482f6,UC117497,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,T. S. Brandegee,,,1895-04-07,,1895,4,7,97,,Apr 7 1895,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,San Diego,,San Diego,,0,,32.73409,-117.12945,WGS84,,9654,,San Diego NHM A,,TOPO! and personal research,,georef from 2006-2015 archive backup file; Tue Sep 3 16:06:22 2013; (copied from UC101054),,,,,,,,,preprocessed,5/31/12 6:41,UC117497,46,8739095e-470f-4567-be73-0af2e7de5302,https://cch2.org/portal/collections/individual/index.php?occid=3330781,,,,,,,
2283873,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74352,74352,urn:catalog:CAS:DS:185825,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Applegate, Elmer I.",,38,1895-04-06,,1895,4,6,96,,"April 6, 1895.",,,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Santa Clara ,,Stanford University. Above Stock Farm.,,0,,37.42823,-122.168861,,,,,,,,,,,,,,,,,en,,5/16/11 16:58,urn:catalog:CAS:BOT-BC:74352,1,e6544f39-7daa-48d3-accf-6e27d8723284,https://cch2.org/portal/collections/individual/index.php?occid=2283873,,,,,,,
3511149,UCJEPS,VASC,,PreservedSpecimen,6b6f13c4-ea62-4799-9bcc-f1e53118c532,JEPS53812,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Willis L. Jepson,,126e,1897-06-25,,1897,6,25,176,,Jun 25 1897,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,Alameda,,Berkeley,,0,,37.87167,-122.27167,,,,,,,,,,,,,,,,,,,11/3/21 16:32,JEPS53812,46,26187fc3-aacb-487c-b451-8941f2bca9bc,https://cch2.org/portal/collections/individual/index.php?occid=3511149,,,,,,,
3209072,UCJEPS,VASC,,PreservedSpecimen,b7d92278-ef1b-45d6-85cc-f9139c4d8b33,UC1206452,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,W. R. Dudley,,,1897-05-24,,1897,5,24,144,,May 24 1897,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,Santa Clara,,"near Lake Lagunita (Stanford University); Santa Cruz Peninsula, Stanford University",,0,,37.427226,-122.169187,NAD27,yes,415,,,,"Biogeomancer, inferred",,,,,,,,,,,,11/4/21 8:38,UC1206452,46,63be5e57-5568-4f75-806e-14590fa01f7e,https://cch2.org/portal/collections/individual/index.php?occid=3209072,,,,,,,
2286564,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74343,74343,urn:catalog:CAS:DS:62625,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Dudley, W. R.",,s.n.,1897-05-24,,1897,5,24,144,,"May 24, 1897.",,,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Santa Clara ,,"Santa Cruz Peninsula. Near Lake Lagunita, Stanford University.",,0,,,,,,,,,,,,,,,,,,,,en,,5/16/11 16:10,urn:catalog:CAS:BOT-BC:74343,1,de56ea59-38aa-44c2-8d18-228a10088121,https://cch2.org/portal/collections/individual/index.php?occid=2286564,,,,,,,
3308798,UCJEPS,VASC,,PreservedSpecimen,b3a3ff71-9373-4b0e-9337-af2e17154f83,UC220629,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,H. E. Brown,,343,1897-06-01,,1897,6,1,152,161,June 1-10 1897,"Date as ""June 1-10 1897",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,Siskiyou,,near Sisson,,0,,41.3315,-122.3362,WGS84,,6000,,,,BerkeleyMapper,,,1083,,,,,3555 ft,,,,11/3/21 16:49,UC220629,46,574b6ade-a3c9-417e-b6a8-8662cdf1b62d,https://cch2.org/portal/collections/individual/index.php?occid=3308798,,,,,,,
4981056,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/3d327f980-0e82-4e24-a51c-34d3ef9fe4fc,US 299174,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,H. E. Brown,,343,1897-06-01,,1897,6,1,152,161,1897-6-1,,,,,,,,,,,,,,,,,,,,1,,,,North America,,,,United States,California,Siskiyou ,,"Collected near Sisson, Siskiyou County.",,0,,,,,,,,,,,,,1084,,,,,,,,,4/12/23 0:18,http://n2t.net/ark:/65665/3d327f980-0e82-4e24-a51c-34d3ef9fe4fc,91,6427b302-0c56-4926-8a0e-c9fc1f8d671d,https://cch2.org/portal/collections/individual/index.php?occid=4981056,,,,,,,
3183373,UCJEPS,VASC,,PreservedSpecimen,bc43feff-56b3-47bc-a0a2-4ab559b62883,UC10780,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,T. H. Gilbert,,,1898-08-07,,1898,8,7,219,,Aug 7 1898,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,Alameda,,Berkeley,,0,,37.87167,-122.27167,,,,,,,,,,,,,,,,,,,11/4/21 8:31,UC10780,46,b7a7134d-b25d-411d-9204-aff0e0419ee8,https://cch2.org/portal/collections/individual/index.php?occid=3183373,,,,,,,
2342281,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74316,74316,urn:catalog:CAS:DS:95622,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Parish, S. B.",,4540,1898-05-25,,1898,5,25,145,,25 May 1898,,,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,San Bernardino ,,West Riverside.,,0,,34.00372,-117.43835,WGS84,,4790,"34.00372∞ N, 117.43835∞ W",,GoogleMaps via BerkeleyMapper,GoogleMaps via BerkeleyMapper,,,,,,,,,,en,,5/16/11 14:00,urn:catalog:CAS:BOT-BC:74316,1,3129ac88-844e-430d-8b22-15b0da1cdba7,https://cch2.org/portal/collections/individual/index.php?occid=2342281,,,,,,,
468960,SD,,,PreservedSpecimen,369A97AC-A881-45B3-84A4-216BCB900FCE,SD00062712,SD1946,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Mary S. Snyder,,s.n.,1899-00-00,,1899,0,0,,,,,,,,,,,,,,,,,,FFL,,0,,,,,,,,,,,United States,California,San Diego,,Pacific Beach,,0,,32.80427,-117.24817,WGS84,,1609,,mak,,TOPO! v3.4.2,,,,,,,,unknownft.,,,,9/4/24 12:55,SD1946,43,ee873b08-3c7a-4e63-9c31-6b5958149a8d,https://cch2.org/portal/collections/individual/index.php?occid=468960,,,,,,,
3452051,UCJEPS,VASC,,PreservedSpecimen,72961331-435b-4d10-8e93-5363d69c564b,UC10775,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,J. P. Tracy,,,5/18/00,,1900,5,18,138,,May 18 1900,,field,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,,United States,California,Alameda,,"Berkeley, Telegraph Avenue, near Dwight Way Berkeley; , Telegraph Avenue",,0,,37.865252,-122.257307,NAD27,yes,818,,,,Terrain Navigator 5.03 1:24000,,,,,,,,,,,,11/3/21 16:40,UC10775,46,aac37d75-ce52-4d87-8d38-24c15d7d9f8c,https://cch2.org/portal/collections/individual/index.php?occid=3452051,,,,,,,
