id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,
469119,SD,,,PreservedSpecimen,34BE318D-CB55-47E9-878C-5D52768C58E7,SD00062784,SD200801,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Margaret R. Mulligan,Carolyn Martus,2335,4/18/08,,2008,4,18,109,,4/18/08,,Disturbed gravel soils.,,1 m tall. Lavender-tipped white flower.,,,,,,,,,,"Dry riparian with Platanus racemosa, Salix spp., Baccharis salicifolia, Hirschfeldia incana.",FFL,,0,,,,,,,,,,,United States,California,San Diego,,"Camp Pendleton Marine Corps Base, San Onofre Creek area, Alpha Two Training Area, º mi south of Basilone Road, ca. Ω mi east of San Onofre Mobile Home Park.",,0,,33.38691,-117.5534,WGS84,,,,n/a,,Coordinates from label,,n/a,17,,,,,,,,,9/4/24 12:55,SD200801,43,5403d572-8afb-47d3-945e-e3599177050b,https://cch2.org/portal/collections/individual/index.php?occid=469119
469126,SD,,,PreservedSpecimen,9D1BB0AA-A194-4343-8308-026039519053,SD00062682,SD208748,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Carolyn Martus,"MMG, MMT",164,5/24/06,,2006,5,24,144,,5/24/06,,,,,,,,,,,,,,"Mixed native and non-native grassland. Nasella pulchra, Avena barbata, Bromus hordaceus",FFL,,0,,,,,,,,,,,United States,California,San Diego,,"Camp Pendleton, 100 yds W of the intersection of Las Pulgas and Stuart Mesa Road, Ω mi E of Interstate 5.",,0,,33.2903,-117.4442,WGS84,,,,n/a,,Coordinates from label,,n/a,31,,,,,,,,,9/4/24 12:55,SD208748,43,7d2932c9-07c9-4b84-8b97-81fa4e591785,https://cch2.org/portal/collections/individual/index.php?occid=469126
469128,SD,,,PreservedSpecimen,AB662540-C705-4656-B040-21D90A4E543D,SD00062656,SD210879,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,John LaGrange,Mary Rider,330,4/4/09,,2009,4,4,94,,4/4/09,,Granite boulders with decomposed granite and clay soil,,"Purple flower, wild radish",,,,,,,,,,"Oak woodland, Quercus agrifolia",FFL,,0,,,,,,,,,,,United States,California,San Diego,,"Cleveland National Forest, Temescal Valley, æ mi N of Esmeralda Mine, 3æ mi SW of Lake Henshaw Dam, along Lusardi Canyon Truck Trail 1/4 mile S of the divide and bench mark 3041",,0,,33.22695,-116.82572,WGS84,,,,n/a,,Coordinates from label,,n/a,849,,,,,,,,,9/4/24 12:55,SD210879,43,f524d5c8-020a-4131-808e-cfd0d78964b4,https://cch2.org/portal/collections/individual/index.php?occid=469128
469129,SD,,,PreservedSpecimen,4B3D7FBF-1D06-43BE-AEF8-51140A4AE1E3,SD00062655,SD210880,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Carrie Schneider,Julie Taylor,218,4/27/08,,2008,4,27,118,,4/27/08,,,,,,,,,,,,,,,FFL,,0,,,,,,,,,,,United States,California,San Diego,,"Chollas Radio Canyon, N of Market St, between Euclid and Merlin.",,0,,32.71083,-117.08139,WGS84,,,,n/a,,Coordinates from label,,n/a,30,,,,,,,,,9/4/24 12:55,SD210880,43,553134ff-7096-403c-a1d2-8ab6188d9e7b,https://cch2.org/portal/collections/individual/index.php?occid=469129
469136,SD,,,PreservedSpecimen,AB9B1D52-A152-41EA-9B88-5E4B94C02C46,SD00062776,SD219420,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jon P. Rebman,"P. Roullard, W. Schmidtmann, & J. Rocks",22520,2/17/12,,2012,2,17,48,,2/17/12,,,,"Annual, flowers purpish & white; rare",,,,,,,,,,"Coastal Sage Scrub with Bahiopsis laciniata, Encelia californica, Artemisia california, Peritoma arborea, Eriogonum fasciculatum, Glebionis coronarium, and Brassica tournefortii",FL,,0,,,,,,,,,,,United States,California,San Diego,,Border Field State Park: west of San Ysidro border crossing; south of Monument Road; just north of the USA/Mexico border fence; west-facing slope of Bunker Hill,,0,,32.53637,-117.1076,WGS84,,,,n/a,,Coordinates from label,,n/a,45,,,,,,,,,9/4/24 12:55,SD219420,43,cc52f1eb-5940-47f4-a64a-a24d089470ae,https://cch2.org/portal/collections/individual/index.php?occid=469136
469137,SD,,,PreservedSpecimen,E40C6631-7C52-4D24-8F08-976190EEF67D,SD00062707,SD221067,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Joe Barth,"Rosalee Clanton with Chloe, Jade, and Athena.",905,2/21/10,,2010,2,21,52,,2/21/10,,West facing slope with concrete creekbed near road.,,Annual with purple flowers.,,,,,,,,,,"Disturbed areas with Raphanus sativus, Erodium sp, Malosma laurina, Pennisetum setaceum",FL,,0,,,,,,,,,,,United States,California,San Diego,,Eucalyptus County Park outside SE edge of city of La Mesa at Bancroft Dr and Edgewood Dr. Collected from perimeter of park (outside irrigated zones).,,0,,32.76069,-117.00169,WGS84,,,,n/a,,Coordinates from label,,n/a,123,,,,,,,,,9/4/24 12:55,SD221067,43,fd65685f-1339-4897-8593-9110b0a32681,https://cch2.org/portal/collections/individual/index.php?occid=469137
469138,SD,,,PreservedSpecimen,67DC1572-AE7A-4E41-9F8D-0B917781FDC5,SD00062775,SD221612,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jon P. Rebman,W. Schmidtmann & G. Kenney,22454,2/16/12,,2012,2,16,47,,2/16/12,,mostly sandy substrates,,"Annual, flowers purple; rare",,,,,,,,,,"Riparian with Salix lasiolepis, Salix exigua, S. laevigata, Platanus racemosa, Baccharis salicifolia, Xanthium strumarium, Lotus heermannii, Quercus agrifolia, Artemisia californica, and A. douglasiana",FFL,,0,,,,,,,,,,,United States,California,San Diego,,Camp Pendleton: along the Santa Margarita River; northwest of Lake O'Neill and southwest of the hospital; just east of Santa Margarita Road in the vicinity of the dry ponds,,0,,33.3326,-117.33208,WGS84,,,,n/a,,Coordinates from label,,n/a,30,,,,,,,,,9/4/24 12:55,SD221612,43,29a57967-1bab-42c2-9d30-437fe197c82c,https://cch2.org/portal/collections/individual/index.php?occid=469138
469139,SD,,,PreservedSpecimen,540FD60E-1328-43D0-A54F-4916E0C6A600,SD00062706,SD223379,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jon P. Rebman,Parabotany volunteers,23298,4/19/12,,2012,4,19,110,,4/19/12,,"mostly, wet muddy substrates",,"Annual, flowers white; rare",,,,,,,,,,"Wetland vegetation with Persicaria amphibia, Brassica nigra, Dipsacus sativus, Frankenia salina, Bromus hordeaceus, Bromus diandrus, Ambrosia psilostachya, Schoenoplectus americanus, and S. californicus",FL,,0,,,,,,,,,,,United States,California,San Diego,,Sweetwater Reservoir property: South of Jamacha Blvd. and just west of Reservoir Dr.; northeast side of the Reservoir,,0,,32.71373,-116.97712,WGS84,,,,n/a,,Coordinates from label,,n/a,70,,,,,,,,,9/4/24 12:55,SD223379,43,bb0c045b-cee2-424b-9350-fdf1b57ff2ef,https://cch2.org/portal/collections/individual/index.php?occid=469139
469151,SD,,,PreservedSpecimen,1D3ADF55-A94C-49B8-B736-859708E1EDB9,SD00062705,SD237776,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,John Groth,,325,5/27/11,,2011,5,27,147,,5/27/11,,20% North slope,,36in. annual; Fl white; occassional roadside weed,,,,,,,,,,"Chaparral; Ceanothus leucodermis, Salvia apiana",FFL,,0,,,,,,,,,,,United States,California,San Diego,,"Cleveland National Forest, Cuyamaca Mountains, along Boulder Creek Road, 2.7 miles WNW of Cuyamaca Peak, 0.9 mile WSW of Sill Hill, 4.0 mile ESE Eagle Peak, 0.25 mile NW of junction with Tule Springs Road",,0,,32.9583,-116.6516,WGS84,,,,n/a,,Coordinates from label,,n/a,950,,,,,,,,,9/4/24 12:55,SD237776,43,1185fbdf-7ffb-4137-a423-0cf407a21f82,https://cch2.org/portal/collections/individual/index.php?occid=469151
469152,SD,,,PreservedSpecimen,518A1FE3-EB36-4F70-A775-FD58D4A74AEC,SD00062702,SD238100,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jon P. Rebman,W. Schmidtmann & G. Kenney,27928,4/22/14,,2014,4,22,112,,4/22/14,,,,"Annual, flowers purple; rare",,,,,,,,,,"Riparian/Coastal Sage Scrub with Salix spp., Baccharis salicifolia, Artemisia californica, Acmispon glaber, Brassica nigra, Sambucus nigra ssp. caerulea, and Foeniculum vulgare",FFL,,0,,,,,,,,,,,United States,California,San Diego,,Camp Pendleton: northwestern portion of Base; San Mateo Creek just west of Guacamole Road and near the convergence with Cristianitos Creek,,0,,33.42007,-117.57031,WGS84,,,,n/a,,Coordinates from label,,n/a,22,,,,,,,,,9/4/24 12:55,SD238100,43,ba6dbc53-e3e6-40e9-ac8c-ce9974f29e61,https://cch2.org/portal/collections/individual/index.php?occid=469152
469164,SD,,,PreservedSpecimen,A576E745-7AF0-4FF5-B7F0-53AD31A12C1B,SD00062697,SD252096,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Joe Barth,,2092,1/26/12,,2012,1,26,26,,1/26/12,,Roadside paralleling Alvarado Canyon drainage. Most plants unobtainable unless poking themselves out thru fence at roadside.,,"Petals purple distally, whitish proximally. Abundant.",,,,,,,,,,"Oenothera elata, Bromus diandrus, Stipa miliacea, Raphanus sativus.",FL,,0,,,,,,,,,,,United States,California,San Diego,,City of La Mesa; S of I-8; N side of Alvarado Rd; 0.14 mi NNW of junction Saranac Avenue and Commanche Drive; where creek flows under road,,0,,32.77306,-117.03604,WGS84,,,,n/a,,Coordinates from label,,n/a,130,,,,,,,,,9/4/24 12:55,SD252096,43,756d98ec-f983-43d8-832c-ababa2a4da16,https://cch2.org/portal/collections/individual/index.php?occid=469164
469165,SD,,,PreservedSpecimen,DF00D7C8-8E0B-41CE-BC2C-2DA1F0DF1EE7,SD00062696,SD252097,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Joe Barth,,2108,2/5/12,,2012,2,5,36,,2/5/12,,"Edges of path, and rip-rap of river channel.",,White fls. Branches to 1.3m. Sharp prickles present. Very common.,,,,,,,,,,"Baccharis sarothroides, Rhus integrifolia, Atriplex lentiformis, Schinus molle, Bromus rubens, Avena barbata, Encelia farinosa (introduced here and spreading), Pennisetum setaceum, Cortedaria selloana.",FFL,,0,,,,,,,,,,,United States,California,San Diego,,Sweetwater River bikepath; between National City and Chula Vista; N of river channel; near overpass Highway 54 and railroad tracks; just Eof I-5,,0,,32.6528,-117.1026,WGS84,,,,n/a,,Coordinates from label,,n/a,3,,,,,,,,,9/4/24 12:55,SD252097,43,bafdc099-fa15-43d7-87cc-64aa9c756b22,https://cch2.org/portal/collections/individual/index.php?occid=469165
469170,SD,,,PreservedSpecimen,AA0F70AB-E2C1-40AD-B425-EF45D0DD7076,SD00062780,SD253075,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Matt Kedziora,Erin Bergman,55,2/26/10,,2010,2,26,57,,2/26/10,,Stockpen gravelly clay/ Olivian cobbly loam,,"Yellow flowers, prickly; population in 1000's; height 15-20cm JR Note: frts. Immature",,,,,,,,,,grassland/chaparral,FL,,0,,,,,,,,,,,United States,California,San Diego,,Otay; Dennery Canyon; near 0.5 mi NW of intersection Ocean View Hills Parkway and Otay Mesa Road,,0,,32.5751,-117.01087,WGS84,,,,n/a,,Coordinates from label,,n/a,117,,,,,,,,,9/4/24 12:55,SD253075,43,77d37ca7-7956-43e5-8d43-0d62e6c7c6c0,https://cch2.org/portal/collections/individual/index.php?occid=469170
469174,SD,,,PreservedSpecimen,A3E0E31B-FB70-4552-AF2C-01085B86751B,SD00062723,SD253731,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Joe Barth,,2178,2/11/12,,2012,2,11,42,,2/11/12,,Roadside and edge of disturbed riparian.,,"To 5dm. Petals white, purple distally.",,,,,,,,,,"Salix lasiolepis, Baccharis salicifolia, Schinus sp, Phoenix canariensis, Galium aparine, Isocoma menziesii, Carpobrotus edulis.",FL,,0,,,,,,,,,,,United States,California,San Diego,,"Sweetwater River valley; near National City and Chula Vista; N side of Bonita Rd; N side of intersection with Randy Lane, W of Willow Rd and E of 805",,0,,32.6522,-117.0495,WGS84,,,,n/a,,Coordinates from label,,n/a,30,,,,,,,,,9/4/24 12:55,SD253731,43,c39ec7ef-dc18-463d-a796-b3be28a6bf96,https://cch2.org/portal/collections/individual/index.php?occid=469174
610289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613793,SFV,,,PreservedSpecimen,23be08fa-200b-46b5-aff2-5fa741a083fb,SFV104581,SFV-21866,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,J. N. Hogue,2011,,,,,,J. N. Hogue,,s. n.,3/1/11,,2011,3,1,60,,1-Mar-11,1316 Saginaw St. inventory.,,,Flower color: petals lavender (lighter toward base) with purpled veins.,,,,,,,,,,,Flowering & Fruiting,Wild: native/naturalized,,,,,,,,,,,,United States,California,Los Angeles,,"Los Angeles Basin; Los Angeles, Eagle Rock.",,0,,34.136,-118.194,,,,34∞ 8m 9.6s N; 118∞ 11m 38.4s W,,,,,,207,,,,,679 ft.,,,JNH,5/3/11 0:00,,41,23be08fa-200b-46b5-aff2-5fa741a083fb,https://cch2.org/portal/collections/individual/index.php?occid=613793
617784,SFV,,,PreservedSpecimen,7e241018-8054-4806-a353-1728a1f365e7,SFV104582,SFV-23911,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,J. R. Holt,,s. n.,4/12/08,,2008,4,12,103,,12-Apr-08,,Riparian.,,"Growing in sandy, moist soil. Flower color: light purple.",,,,,,,,,,,Flowering & Fruiting,Wild: native/naturalized,,,,,,,,,,,,United States,California,Riverside,,Riverside. Banks of Santa Ana River adjacent to Rancho Jarupa Park.,,0,,33.98,-117.41,,,1000,33∞ 58m 48s N; 117∞ 24m 36s W,,,,,,225,,,,,738 ft.,,,JNH,5/9/18 0:00,,41,7e241018-8054-4806-a353-1728a1f365e7,https://cch2.org/portal/collections/individual/index.php?occid=617784
632988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684420,RSA,RSA,,PreservedSpecimen,1636eb8d-14d0-4967-95bb-497dbff5c23e,RSA0117958,RSA accession: 861308,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Sarah J. De Groot,8/1/16,,,,,,Sarah J. De Groot,Rachel Darney-Lane,7929,7/5/16,,2016,7,5,187,,,,"Xeric edge of vegetation band along river. Quaternary stream channel gravel and sand, and alluvial fan boulder-cobble gravel. Riparian vegetation.",,1 plant seen. Light pink/lavender flowers.,,,,,,,,,,"Salix, Baccharis salicifolia, Typha domingensis, Xanthium strumarium",flowers,,,,,,,herbarium sheet,,,,,,United States,California,Ventura,,"The Nature Conservancy (TNC). The Nature Conservancy Banman - Prairie Pacific property; south of Santa Paula and Highway 126. Along the Santa Clara River between South Mountain and Sulphur Mountain, just downstream/west of South Mountain Road.; Santa Paula 7.5'",,0,,34.34803,-119.05617,NAD83,,,T3N R21W S14 NW1/4,,,GPS,,,75,,,,,246ft.,,,Mare Nazaire; cataloged date: 2017-11-16,4/12/23 0:18,1636eb8d-14d0-4967-95bb-497dbff5c23e,17,f339c8ae-e54e-477f-b089-def3747122d4,https://cch2.org/portal/collections/individual/index.php?occid=684420
712565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765477,RSA,RSA,,PreservedSpecimen,3c9b4340-f7f2-4619-9794-929b58ccc92f,,RSA accession: 128343,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,P. H. Raven,,2581,7/12/50,,1950,7,12,193,,,,,,Oceanic situations.,,,,,,,,,,,flowers & fruits,Introduced,,,,,,herbarium sheet,,,,,,United States,California,Monterey,,Carmel.,,0,,36.63385,-121.93829,WGS84,,265,,UCSanta Cruz H,,GoogleMaps via BerkeleyMapper (copied from GH355661),,Fri May 24 16:06:54 2013; georef from 2006-2015 archive backup file,,,,,,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,3c9b4340-f7f2-4619-9794-929b58ccc92f,17,7d7e81c4-8357-45eb-bca9-fb723be64713,https://cch2.org/portal/collections/individual/index.php?occid=765477
786393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974876,RSA,RSA,,PreservedSpecimen,7c894811-1cf1-44f9-8b1f-3f37d392db0c,,RSA accession: 657374,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Joseph M. Keefe,,31031,1/24/01,,2001,1,24,24,,,,,,Flowers lavender and white. Native to Mediterranean Europe. Wild radish.,,,,,,,,,,,flowers & fruits,Introduced,,,,,,herbarium sheet,,,,,,United States,California,Los Angeles,,"Verdugo Mountains: East side of Arroyo Seco, 2 meters west of curb, across street from 1590 Arroyo Boulevard at Howard Street, Pasadena.",,0,,34.1742222,-118.1671111,,,,,,,,,,250,,,,,820ft.,,,Marisa Sripracha; cataloged date: 2001-03-05,4/12/23 0:18,7c894811-1cf1-44f9-8b1f-3f37d392db0c,17,4fdd392e-2b3b-4961-887f-644abe73ddd6,https://cch2.org/portal/collections/individual/index.php?occid=974876
981549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
