"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","higherClassification","kingdom","phylum","class","order","family","scientificName","simplifiedName","taxonID","scientificNameAuthorship","genus","subgenus","specificEpithet","verbatimTaxonRank","infraspecificEpithet","taxonRank","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","associatedCollectors","recordNumber","eventDate","eventDate2","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","behavior","vitality","fieldNumber","eventID","informationWithheld","dataGeneralizations","dynamicProperties","associatedOccurrences","associatedSequences","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","preparations","locationID","continent","waterBody","islandGroup","island","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","OG_geodeticDatum","geodeticDatum_translated_to.WGS83","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey.dbpk","collID","recordID","references"
1050131,"RSA","RSA","","PreservedSpecimen","a0521cfe-b137-4d43-8f1d-8e36968b5d82","","RSA accession: 431483","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Alva Watry","","s.n.","8/6/31","",1931,8,6,218,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","Santa Monica.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-19","4/12/23 0:18","a0521cfe-b137-4d43-8f1d-8e36968b5d82",17,"d02a2c95-462d-4096-8472-3489541b63c8","https://cch2.org/portal/collections/individual/index.php?occid=1050131"
1143640,"RSA","RSA","","PreservedSpecimen","cd13550b-4174-41e6-945e-9c213eecd567","","RSA accession: 608062","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"L. C. Wheeler","","s.n.","2/15/31","",1931,2,15,46,NA,"","","","","Wild Radish.",NA,NA,NA,NA,NA,"","",NA,NA,"","","Introduced",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","Pomona.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","cataloged date: 1998-01-27","4/12/23 0:18","cd13550b-4174-41e6-945e-9c213eecd567",17,"4466fbc5-5055-4090-a799-38b6d75cc173","https://cch2.org/portal/collections/individual/index.php?occid=1143640"
1006340,"RSA","RSA","","PreservedSpecimen","8b6b3ffb-2c09-4bb2-b441-82ea9351a291","","RSA accession: 431507","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Ralph Hoffmann","","s.n.","4/10/31","",1931,4,10,100,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Santa Barbara","","Santa Cruz Island. Main Ranch.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","8b6b3ffb-2c09-4bb2-b441-82ea9351a291",17,"18b8eced-7b3d-4451-80f9-42617b100d35","https://cch2.org/portal/collections/individual/index.php?occid=1006340"
997281,"RSA","RSA","","PreservedSpecimen","871ee658-2f8e-4c8e-aa54-5dc9b702f9fb","","RSA accession: 431485","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Jack Rempel","","15268","3/27/32","",1932,3,27,87,NA,"","","Sand Dunes, protected hollow.","","Flowers purple",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","El Segundo.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","871ee658-2f8e-4c8e-aa54-5dc9b702f9fb",17,"c0f00465-5109-4b6f-bd48-c5f436a86584","https://cch2.org/portal/collections/individual/index.php?occid=997281"
1205092,"RSA","RSA","","PreservedSpecimen","ea7e4681-e4db-4f62-9544-c5a397178cf7","","RSA accession: 431481","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"L. C. Wheeler","","433","1/8/32","",1932,1,8,8,NA,"","","light soil","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","2 mi. SW Glendora.","",0,NA,NA,NA,"","",NA,"","","","","","",198,NA,NA,NA,NA,"650ft.","","","T. Kim Nguyen; cataloged date: 2007-09-19","4/12/23 0:18","ea7e4681-e4db-4f62-9544-c5a397178cf7",17,"4daf3f90-f892-490a-bb6f-e896f3a01d30","https://cch2.org/portal/collections/individual/index.php?occid=1205092"
1045591,"RSA","RSA","","PreservedSpecimen","9e399ba2-8b7d-4578-98e7-19e0e07048d3","","RSA accession: 431489","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Helen J. Houck","","s.n.","3/27/32","",1932,3,27,87,NA,"","Could be filed under L.A. Co.","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Orange","","Carbon Canyon, Sunny Hill, [Los Angeles County?]","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","9e399ba2-8b7d-4578-98e7-19e0e07048d3",17,"2912de10-2188-47cd-8a33-d902ea3053d0","https://cch2.org/portal/collections/individual/index.php?occid=1045591"
1224957,"RSA","RSA","","PreservedSpecimen","f3fa9f76-3cb3-4775-85ae-7893f359a0f9","","RSA accession: 5502","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"C. B. Wolf","","3757","6/28/32","",1932,6,28,180,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Orange","","Bryant Ranch: along western half of north boundary of 40 acre Valencia orange grove at Bryant Ave. and Hansen Road.","",0,NA,NA,NA,"","",NA,"T4S R11W S27 NE1/4 of SE1/4","","","","","",9,15,NA,NA,NA,"30-50ft.","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","f3fa9f76-3cb3-4775-85ae-7893f359a0f9",17,"d34fb669-b116-48cf-9e1e-afe66286e7e0","https://cch2.org/portal/collections/individual/index.php?occid=1224957"
1240026,"RSA","POM","","PreservedSpecimen","fb1ad0ac-0916-4932-a921-fd42a633f707","","POM accession: 202603","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"L. M. Booth","","1017","5/12/32","",1932,5,12,133,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Orange","","Newport Bay.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","fb1ad0ac-0916-4932-a921-fd42a633f707",17,"3dbc1ee5-1b90-4c1b-95d0-8ee186297210","https://cch2.org/portal/collections/individual/index.php?occid=1240026"
936997,"RSA","RSA","","PreservedSpecimen","6a96c27c-b83b-4ae0-ac47-30c4c1cf2bba","","RSA accession: 38940","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"E. A. Purer","","2447","2/10/32","",1932,2,10,41,NA,"","","sandy areas","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","San Diego","","Silver Strand, San Diego Co.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","6a96c27c-b83b-4ae0-ac47-30c4c1cf2bba",17,"86cf7625-244d-4e78-9f24-e166bf15bab2","https://cch2.org/portal/collections/individual/index.php?occid=936997"
1109866,"RSA","RSA","","PreservedSpecimen","bceb318c-79df-435a-b17b-93feb02c36d0","","RSA accession: 431495","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"F. C. Ball","","18265","4/12/33","",1933,4,12,102,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Introduced",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Amador","","Jackson.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Jackie C. McConnaughy; cataloged date: 2012-04-13","4/12/23 0:18","bceb318c-79df-435a-b17b-93feb02c36d0",17,"6f581af1-c8f9-4611-873b-a40cc985b76e","https://cch2.org/portal/collections/individual/index.php?occid=1109866"
1045951,"RSA","RSA","","PreservedSpecimen","9e63285f-c91a-4ff8-97f7-fb3416fb3fac","","RSA accession: 431500","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"M. B. Dunkle","","3287","4/9/33","",1933,4,9,99,NA,"","","Dry mesa by ocean.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Orange","","Dana Point.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","9e63285f-c91a-4ff8-97f7-fb3416fb3fac",17,"8e379bfa-362d-49aa-a2d8-fcc0941c0533","https://cch2.org/portal/collections/individual/index.php?occid=1045951"
1175435,"RSA","RSA","","PreservedSpecimen","dc4cf2e2-51be-4cd6-812e-3fa0bd07e651","","RSA accession: 603735","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"L. C. Wheeler","","2034","7/20/33","",1933,7,20,201,NA,"","","Gravelly sunny creek bed.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","San Bernardino","","S. Fork Meadows, Santa Ana River San Bernardino Mts.","",0,NA,NA,NA,"","",NA,"","","","","","",2530,NA,NA,NA,NA,"8300ft.","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","dc4cf2e2-51be-4cd6-812e-3fa0bd07e651",17,"07e5c07f-3ec9-44e5-98a7-553dcea3162a","https://cch2.org/portal/collections/individual/index.php?occid=1175435"
1114974,"RSA","RSA","","PreservedSpecimen","bf5f09f0-dc1a-4802-9c8b-9f7a2ac55fe6","","RSA accession: 12397","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"C. B. Wolf","","5609","4/11/34","",1934,4,11,101,NA,"","","","","Flowers purple some plants white",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","Bryant Ranch, E of Long Beach on mesa. Alt 100ft NE of concrete mon. 1864.92ft. S of NW corner of section","",0,NA,NA,NA,"","",NA,"T4S R12W S34 NW/4","","","","","",15,NA,NA,NA,NA,"50ft.","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","bf5f09f0-dc1a-4802-9c8b-9f7a2ac55fe6",17,"297ba265-c5f8-491a-b121-c2ef88964ee8","https://cch2.org/portal/collections/individual/index.php?occid=1114974"
710528,"RSA","POM","","PreservedSpecimen","229048fa-8f5a-43f5-8527-d2132780210e","","POM accession: 273391","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Arthur L. Cohen","","453","7/11/34","",1934,7,11,192,NA,"","","Lower Sonoran, silt soil.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","San Diego","","San Diego Bay mudflats.","",0,NA,NA,NA,"","",NA,"","","","","","",0,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","229048fa-8f5a-43f5-8527-d2132780210e",17,"5427ac6a-32a7-425d-945f-3d7d474118e1","https://cch2.org/portal/collections/individual/index.php?occid=710528"
957317,"RSA","RSA","","PreservedSpecimen","74337e76-0d45-4ba7-a2ba-45df97793a96","","RSA accession: 431487","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Robert M. Perkins","","s.n.","3/31/35","",1935,3,31,90,NA,"","","East side of the sand dunes.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","Playa del Rey.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-19","4/12/23 0:18","74337e76-0d45-4ba7-a2ba-45df97793a96",17,"3ec9a4ba-d4fc-46f4-aeca-3c6a2e963319","https://cch2.org/portal/collections/individual/index.php?occid=957317"
760531,"RSA","POM","","PreservedSpecimen","3a3e60b9-abec-464a-a81e-b7385b293446","","POM accession: 273392","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Loren Yaussy","","s.n.","2/21/36","",1936,2,21,52,NA,"","","Sandy loam soil, none slope","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Kern","","Arvin","",0,NA,NA,NA,"","",NA,"","","","","","",137,NA,NA,NA,NA,"450ft.","","","T. Kim Nguyen; cataloged date: 2007-09-19","4/12/23 0:18","3a3e60b9-abec-464a-a81e-b7385b293446",17,"6713f79f-85f3-4c42-89fc-e5eccb0fc481","https://cch2.org/portal/collections/individual/index.php?occid=760531"
1102188,"RSA","RSA","","PreservedSpecimen","b949f32c-f39b-4518-a121-543dddae0076","","RSA accession: 431498","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Claire Kibbe","","19973","1936-07-00","",1936,7,0,NA,NA,"1936-07","","In moist places at low altitude.","","Weed in waste places, flowers white with rose or purplish veins",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Orange","","Santa Ana Canyon.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","b949f32c-f39b-4518-a121-543dddae0076",17,"6e229c04-a24e-42cb-9f86-c4dea0bc7c1c","https://cch2.org/portal/collections/individual/index.php?occid=1102188"
1008177,"RSA","POM","","PreservedSpecimen","8c516749-30a7-4787-abed-dc557048db3a","","POM accession: 273403","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Lyman Benson","","7970","9/4/36","",1936,9,4,248,NA,"","","Adobe soil, Upper Sonoran","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Santa Clara","","Palo Alto, Watershed: San Francisco Bay.","",0,NA,NA,-122.1598,"","",NA,"","","","","","",15,NA,NA,NA,NA,"50ft.","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","8c516749-30a7-4787-abed-dc557048db3a",17,"9b32ddff-f495-40e0-8aab-689d225b0472","https://cch2.org/portal/collections/individual/index.php?occid=1008177"
1045059,"RSA","POM","","PreservedSpecimen","9df4e6d9-3c4a-42fb-917b-5a6f758a854f","","POM accession: 273402","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Lyman Benson","","7970","9/4/36","",1936,9,4,248,NA,"","","Adobe soil, Upper Sonoran","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Introduced",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Santa Clara","","Palo Alto, Watershed: San Francisco Bay.","",0,NA,NA,-122.1598,"","",NA,"","","","","","",15,NA,NA,NA,NA,"50ft.","","","Jackie C. McConnaughy; cataloged date: 2012-04-17","4/12/23 0:18","9df4e6d9-3c4a-42fb-917b-5a6f758a854f",17,"ab1c28fd-7ce5-4398-97db-da4f61804b5d","https://cch2.org/portal/collections/individual/index.php?occid=1045059"
1012091,"RSA","RSA","","PreservedSpecimen","8e27a45f-e92a-403b-91b5-76d39bf15333","","RSA accession: 651173","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Eleanor McClung","","4","3/14/37","",1937,3,14,73,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers","Introduced",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","Playa del Rey.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","cataloged date: 2001-01-24","4/12/23 0:18","8e27a45f-e92a-403b-91b5-76d39bf15333",17,"39d880fd-2e84-4c77-b40c-113d33eebfcf","https://cch2.org/portal/collections/individual/index.php?occid=1012091"
1193190,"RSA","POM","","PreservedSpecimen","e4caffb2-3ca8-4be6-a5be-8a510e479aaa","","POM accession: 307355","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Henry J. Ramsey","Henry J. Ramsey","2184","3/21/37","",1937,3,21,80,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","North Craig Ave., Altadena.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","e4caffb2-3ca8-4be6-a5be-8a510e479aaa",17,"12cbe8bc-8cbd-485d-af79-c48341849a0a","https://cch2.org/portal/collections/individual/index.php?occid=1193190"
1247827,"RSA","POM","","PreservedSpecimen","fec64046-d192-49d2-8bcc-578a3495d4e9","","POM accession: 307009","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Henry J. Ramsey","Henry J. Ramsey","1914","8/19/37","",1937,8,19,231,NA,"","","Roadside.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","San Gabriel Wash.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","fec64046-d192-49d2-8bcc-578a3495d4e9",17,"11cb8cca-0c4f-4fe4-9186-7bace4f9fc10","https://cch2.org/portal/collections/individual/index.php?occid=1247827"
962044,"RSA","POM","","PreservedSpecimen","766ea758-c530-41ab-831e-bfaca2e5c10a","","POM accession: 306600","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Henry J. Ramsey","Henry J. Ramsey","1555","7/20/37","",1937,7,20,201,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","San Diego","","Between San Diego and Temecula","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","766ea758-c530-41ab-831e-bfaca2e5c10a",17,"f4f9232e-6ba1-4ef0-8c43-8b1465316326","https://cch2.org/portal/collections/individual/index.php?occid=962044"
1000036,"RSA","POM","","PreservedSpecimen","886af347-8a43-4a4c-974d-0d67455429b1","","POM accession: 307800","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Henry J. Ramsey","Henry J. Ramsey","2760","3/1/38","",1938,3,1,60,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","flowers & fruits","Cultivated",NA,NA,"",NA,NA,"herbarium sheet",NA,"",NA,NA,NA,"United States","California","Los Angeles","","El Monte.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","T. Kim Nguyen; cataloged date: 2007-09-21","4/12/23 0:18","886af347-8a43-4a4c-974d-0d67455429b1",17,"62ca8a3f-de22-47b9-b7a0-78e8e7b8591f","https://cch2.org/portal/collections/individual/index.php?occid=1000036"
